"Prebivalstvo po velikih in petletnih starostnih skupinah in spolu, statistiène regije, Slovenija, letno"

"Moški"
" ";"Pomurska"
" ";" ";"0-4 let"
" ";" ";"100 + let"
" ";" ";" ";"2010";1
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1
" ";" ";" ";"2013";0
" ";" ";" ";"2014";2
" ";"Osrednjeslovenska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";15060
" ";" ";" ";"2011";15874
" ";" ";" ";"2012";16336
" ";" ";" ";"2013";16632
" ";" ";" ";"2014";16514
" ";" ";"5-9 let"
" ";" ";" ";"2010";12505
" ";" ";" ";"2011";12580
" ";" ";" ";"2012";13099
" ";" ";" ";"2013";13737
" ";" ";" ";"2014";14553
" ";" ";"10-14 let"
" ";" ";" ";"2010";12558
" ";" ";" ";"2011";12650
" ";" ";" ";"2012";12565
" ";" ";" ";"2013";12568
" ";" ";" ";"2014";12511
" ";" ";"15-19 let"
" ";" ";" ";"2010";13893
" ";" ";" ";"2011";13502
" ";" ";" ";"2012";13287
" ";" ";" ";"2013";13560
" ";" ";" ";"2014";13645
" ";" ";"20-24 let"
" ";" ";" ";"2010";19822
" ";" ";" ";"2011";19125
" ";" ";" ";"2012";18386
" ";" ";" ";"2013";17666
" ";" ";" ";"2014";17209
" ";" ";"25-29 let"
" ";" ";" ";"2010";20333
" ";" ";" ";"2011";19806
" ";" ";" ";"2012";19188
" ";" ";" ";"2013";18934
" ";" ";" ";"2014";18881
" ";" ";"30-34 let"
" ";" ";" ";"2010";21776
" ";" ";" ";"2011";21892
" ";" ";" ";"2012";21943
" ";" ";" ";"2013";21927
" ";" ";" ";"2014";21494
" ";" ";"35-39 let"
" ";" ";" ";"2010";20166
" ";" ";" ";"2011";20734
" ";" ";" ";"2012";21102
" ";" ";" ";"2013";21506
" ";" ";" ";"2014";21950
" ";" ";"40-44 let"
" ";" ";" ";"2010";20441
" ";" ";" ";"2011";19927
" ";" ";" ";"2012";19682
" ";" ";" ";"2013";19823
" ";" ";" ";"2014";20086
" ";" ";"45-49 let"
" ";" ";" ";"2010";19525
" ";" ";" ";"2011";19900
" ";" ";" ";"2012";20215
" ";" ";" ";"2013";20107
" ";" ";" ";"2014";20151
" ";" ";"50-54 let"
" ";" ";" ";"2010";18483
" ";" ";" ";"2011";18319
" ";" ";" ";"2012";18155
" ";" ";" ";"2013";18553
" ";" ";" ";"2014";18741
" ";" ";"55-59 let"
" ";" ";" ";"2010";18344
" ";" ";" ";"2011";18245
" ";" ";" ";"2012";18446
" ";" ";" ";"2013";18124
" ";" ";" ";"2014";17809
" ";" ";"60-64 let"
" ";" ";" ";"2010";13484
" ";" ";" ";"2011";14862
" ";" ";" ";"2012";15399
" ";" ";" ";"2013";15994
" ";" ";" ";"2014";16522
" ";" ";"65-69 let"
" ";" ";" ";"2010";10846
" ";" ";" ";"2011";10371
" ";" ";" ";"2012";10447
" ";" ";" ";"2013";10832
" ";" ";" ";"2014";11355
" ";" ";"70-74 let"
" ";" ";" ";"2010";9506
" ";" ";" ";"2011";9657
" ";" ";" ";"2012";9716
" ";" ";" ";"2013";9796
" ";" ";" ";"2014";9721
" ";" ";"75-79 let"
" ";" ";" ";"2010";7014
" ";" ";" ";"2011";7124
" ";" ";" ";"2012";7314
" ";" ";" ";"2013";7456
" ";" ";" ";"2014";7689
" ";" ";"80-84 let"
" ";" ";" ";"2010";3892
" ";" ";" ";"2011";4214
" ";" ";" ";"2012";4578
" ";" ";" ";"2013";4837
" ";" ";" ";"2014";4943
" ";" ";"85-89 let"
" ";" ";" ";"2010";1536
" ";" ";" ";"2011";1664
" ";" ";" ";"2012";1761
" ";" ";" ";"2013";1903
" ";" ";" ";"2014";2172
" ";" ";"90-94 let"
" ";" ";" ";"2010";328
" ";" ";" ";"2011";400
" ";" ";" ";"2012";450
" ";" ";" ";"2013";541
" ";" ";" ";"2014";597
" ";" ";"95-99 let"
" ";" ";" ";"2010";93
" ";" ";" ";"2011";91
" ";" ";" ";"2012";89
" ";" ";" ";"2013";65
" ";" ";" ";"2014";62
" ";" ";"100 + let"
" ";" ";" ";"2010";8
" ";" ";" ";"2011";10
" ";" ";" ";"2012";13
" ";" ";" ";"2013";11
" ";" ";" ";"2014";11
" ";"Gorenjska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";5680
" ";" ";" ";"2011";5896
" ";" ";" ";"2012";5971
" ";" ";" ";"2013";6050
" ";" ";" ";"2014";6019
" ";" ";"5-9 let"
" ";" ";" ";"2010";5046
" ";" ";" ";"2011";5026
" ";" ";" ";"2012";5148
" ";" ";" ";"2013";5300
" ";" ";" ";"2014";5518
" ";" ";"10-14 let"
" ";" ";" ";"2010";5118
" ";" ";" ";"2011";5130
" ";" ";" ";"2012";5083
" ";" ";" ";"2013";5067
" ";" ";" ";"2014";5010
" ";" ";"15-19 let"
" ";" ";" ";"2010";5592
" ";" ";" ";"2011";5418
" ";" ";" ";"2012";5339
" ";" ";" ";"2013";5199
" ";" ";" ";"2014";5159
" ";" ";"20-24 let"
" ";" ";" ";"2010";6901
" ";" ";" ";"2011";6635
" ";" ";" ";"2012";6377
" ";" ";" ";"2013";6033
" ";" ";" ";"2014";5604
" ";" ";"25-29 let"
" ";" ";" ";"2010";7811
" ";" ";" ";"2011";7638
" ";" ";" ";"2012";7395
" ";" ";" ";"2013";7228
" ";" ";" ";"2014";7119
" ";" ";"30-34 let"
" ";" ";" ";"2010";8367
" ";" ";" ";"2011";8340
" ";" ";" ";"2012";8268
" ";" ";" ";"2013";8111
" ";" ";" ";"2014";7839
" ";" ";"35-39 let"
" ";" ";" ";"2010";7514
" ";" ";" ";"2011";7723
" ";" ";" ";"2012";7931
" ";" ";" ";"2013";7946
" ";" ";" ";"2014";8024
" ";" ";"40-44 let"
" ";" ";" ";"2010";7584
" ";" ";" ";"2011";7412
" ";" ";" ";"2012";7305
" ";" ";" ";"2013";7356
" ";" ";" ";"2014";7417
" ";" ";"45-49 let"
" ";" ";" ";"2010";7527
" ";" ";" ";"2011";7566
" ";" ";" ";"2012";7627
" ";" ";" ";"2013";7597
" ";" ";" ";"2014";7566
" ";" ";"50-54 let"
" ";" ";" ";"2010";7251
" ";" ";" ";"2011";7200
" ";" ";" ";"2012";7122
" ";" ";" ";"2013";7178
" ";" ";" ";"2014";7312
" ";" ";"55-59 let"
" ";" ";" ";"2010";7069
" ";" ";" ";"2011";7157
" ";" ";" ";"2012";7278
" ";" ";" ";"2013";7179
" ";" ";" ";"2014";6979
" ";" ";"60-64 let"
" ";" ";" ";"2010";5166
" ";" ";" ";"2011";5662
" ";" ";" ";"2012";5906
" ";" ";" ";"2013";6128
" ";" ";" ";"2014";6475
" ";" ";"65-69 let"
" ";" ";" ";"2010";4543
" ";" ";" ";"2011";4313
" ";" ";" ";"2012";4337
" ";" ";" ";"2013";4446
" ";" ";" ";"2014";4547
" ";" ";"70-74 let"
" ";" ";" ";"2010";3993
" ";" ";" ";"2011";4019
" ";" ";" ";"2012";4064
" ";" ";" ";"2013";4069
" ";" ";" ";"2014";4098
" ";" ";"75-79 let"
" ";" ";" ";"2010";2777
" ";" ";" ";"2011";2816
" ";" ";" ";"2012";2931
" ";" ";" ";"2013";3055
" ";" ";" ";"2014";3147
" ";" ";"80-84 let"
" ";" ";" ";"2010";1591
" ";" ";" ";"2011";1739
" ";" ";" ";"2012";1876
" ";" ";" ";"2013";1935
" ";" ";" ";"2014";1998
" ";" ";"85-89 let"
" ";" ";" ";"2010";552
" ";" ";" ";"2011";617
" ";" ";" ";"2012";670
" ";" ";" ";"2013";767
" ";" ";" ";"2014";838
" ";" ";"90-94 let"
" ";" ";" ";"2010";121
" ";" ";" ";"2011";138
" ";" ";" ";"2012";150
" ";" ";" ";"2013";169
" ";" ";" ";"2014";199
" ";" ";"95-99 let"
" ";" ";" ";"2010";41
" ";" ";" ";"2011";35
" ";" ";" ";"2012";29
" ";" ";" ";"2013";27
" ";" ";" ";"2014";25
" ";" ";"100 + let"
" ";" ";" ";"2010";3
" ";" ";" ";"2011";1
" ";" ";" ";"2012";3
" ";" ";" ";"2013";2
" ";" ";" ";"2014";2
" ";"Primorsko-notranjska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";1352
" ";" ";" ";"2011";1406
" ";" ";" ";"2012";1466
" ";" ";" ";"2013";1460
" ";" ";" ";"2014";1476
" ";" ";"5-9 let"
" ";" ";" ";"2010";1155
" ";" ";" ";"2011";1200
" ";" ";" ";"2012";1183
" ";" ";" ";"2013";1259
" ";" ";" ";"2014";1294
" ";" ";"10-14 let"
" ";" ";" ";"2010";1191
" ";" ";" ";"2011";1198
" ";" ";" ";"2012";1177
" ";" ";" ";"2013";1172
" ";" ";" ";"2014";1200
" ";" ";"15-19 let"
" ";" ";" ";"2010";1350
" ";" ";" ";"2011";1295
" ";" ";" ";"2012";1274
" ";" ";" ";"2013";1261
" ";" ";" ";"2014";1208
" ";" ";"20-24 let"
" ";" ";" ";"2010";1659
" ";" ";" ";"2011";1576
" ";" ";" ";"2012";1479
" ";" ";" ";"2013";1344
" ";" ";" ";"2014";1269
" ";" ";"25-29 let"
" ";" ";" ";"2010";2069
" ";" ";" ";"2011";2031
" ";" ";" ";"2012";1929
" ";" ";" ";"2013";1886
" ";" ";" ";"2014";1804
" ";" ";"30-34 let"
" ";" ";" ";"2010";2134
" ";" ";" ";"2011";2070
" ";" ";" ";"2012";2101
" ";" ";" ";"2013";2131
" ";" ";" ";"2014";2113
" ";" ";"35-39 let"
" ";" ";" ";"2010";2058
" ";" ";" ";"2011";2089
" ";" ";" ";"2012";2118
" ";" ";" ";"2013";2100
" ";" ";" ";"2014";2074
" ";" ";"40-44 let"
" ";" ";" ";"2010";2034
" ";" ";" ";"2011";2004
" ";" ";" ";"2012";1940
" ";" ";" ";"2013";1965
" ";" ";" ";"2014";1997
" ";" ";"45-49 let"
" ";" ";" ";"2010";2083
" ";" ";" ";"2011";2078
" ";" ";" ";"2012";2072
" ";" ";" ";"2013";2019
" ";" ";" ";"2014";2018
" ";" ";"50-54 let"
" ";" ";" ";"2010";2144
" ";" ";" ";"2011";2101
" ";" ";" ";"2012";2062
" ";" ";" ";"2013";2030
" ";" ";" ";"2014";2041
" ";" ";"55-59 let"
" ";" ";" ";"2010";2054
" ";" ";" ";"2011";2110
" ";" ";" ";"2012";2170
" ";" ";" ";"2013";2129
" ";" ";" ";"2014";2090
" ";" ";"60-64 let"
" ";" ";" ";"2010";1468
" ";" ";" ";"2011";1680
" ";" ";" ";"2012";1808
" ";" ";" ";"2013";1859
" ";" ";" ";"2014";1929
" ";" ";"65-69 let"
" ";" ";" ";"2010";1174
" ";" ";" ";"2011";1037
" ";" ";" ";"2012";999
" ";" ";" ";"2013";1058
" ";" ";" ";"2014";1173
" ";" ";"70-74 let"
" ";" ";" ";"2010";993
" ";" ";" ";"2011";1028
" ";" ";" ";"2012";1090
" ";" ";" ";"2013";1113
" ";" ";" ";"2014";1100
" ";" ";"75-79 let"
" ";" ";" ";"2010";774
" ";" ";" ";"2011";789
" ";" ";" ";"2012";796
" ";" ";" ";"2013";800
" ";" ";" ";"2014";801
" ";" ";"80-84 let"
" ";" ";" ";"2010";442
" ";" ";" ";"2011";462
" ";" ";" ";"2012";500
" ";" ";" ";"2013";526
" ";" ";" ";"2014";530
" ";" ";"85-89 let"
" ";" ";" ";"2010";171
" ";" ";" ";"2011";196
" ";" ";" ";"2012";209
" ";" ";" ";"2013";231
" ";" ";" ";"2014";257
" ";" ";"90-94 let"
" ";" ";" ";"2010";31
" ";" ";" ";"2011";36
" ";" ";" ";"2012";45
" ";" ";" ";"2013";59
" ";" ";" ";"2014";67
" ";" ";"95-99 let"
" ";" ";" ";"2010";6
" ";" ";" ";"2011";6
" ";" ";" ";"2012";7
" ";" ";" ";"2013";3
" ";" ";" ";"2014";3
" ";" ";"100 + let"
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";"Goriška"
" ";" ";"0-4 let"
" ";" ";" ";"2010";2922
" ";" ";" ";"2011";3066
" ";" ";" ";"2012";3262
" ";" ";" ";"2013";3334
" ";" ";" ";"2014";3308
" ";" ";"5-9 let"
" ";" ";" ";"2010";2659
" ";" ";" ";"2011";2626
" ";" ";" ";"2012";2559
" ";" ";" ";"2013";2687
" ";" ";" ";"2014";2801
" ";" ";"10-14 let"
" ";" ";" ";"2010";2740
" ";" ";" ";"2011";2765
" ";" ";" ";"2012";2764
" ";" ";" ";"2013";2697
" ";" ";" ";"2014";2651
" ";" ";"15-19 let"
" ";" ";" ";"2010";3054
" ";" ";" ";"2011";2951
" ";" ";" ";"2012";2856
" ";" ";" ";"2013";2802
" ";" ";" ";"2014";2709
" ";" ";"20-24 let"
" ";" ";" ";"2010";3487
" ";" ";" ";"2011";3281
" ";" ";" ";"2012";3197
" ";" ";" ";"2013";3039
" ";" ";" ";"2014";2797
" ";" ";"25-29 let"
" ";" ";" ";"2010";4456
" ";" ";" ";"2011";4309
" ";" ";" ";"2012";4079
" ";" ";" ";"2013";3941
" ";" ";" ";"2014";3888
" ";" ";"30-34 let"
" ";" ";" ";"2010";4961
" ";" ";" ";"2011";4875
" ";" ";" ";"2012";4720
" ";" ";" ";"2013";4580
" ";" ";" ";"2014";4397
" ";" ";"35-39 let"
" ";" ";" ";"2010";4578
" ";" ";" ";"2011";4622
" ";" ";" ";"2012";4655
" ";" ";" ";"2013";4665
" ";" ";" ";"2014";4752
" ";" ";"40-44 let"
" ";" ";" ";"2010";4605
" ";" ";" ";"2011";4536
" ";" ";" ";"2012";4513
" ";" ";" ";"2013";4496
" ";" ";" ";"2014";4413
" ";" ";"45-49 let"
" ";" ";" ";"2010";4614
" ";" ";" ";"2011";4646
" ";" ";" ";"2012";4597
" ";" ";" ";"2013";4497
" ";" ";" ";"2014";4473
" ";" ";"50-54 let"
" ";" ";" ";"2010";4792
" ";" ";" ";"2011";4619
" ";" ";" ";"2012";4567
" ";" ";" ";"2013";4599
" ";" ";" ";"2014";4570
" ";" ";"55-59 let"
" ";" ";" ";"2010";4903
" ";" ";" ";"2011";4890
" ";" ";" ";"2012";4869
" ";" ";" ";"2013";4736
" ";" ";" ";"2014";4606
" ";" ";"60-64 let"
" ";" ";" ";"2010";3431
" ";" ";" ";"2011";4074
" ";" ";" ";"2012";4291
" ";" ";" ";"2013";4470
" ";" ";" ";"2014";4649
" ";" ";"65-69 let"
" ";" ";" ";"2010";2583
" ";" ";" ";"2011";2252
" ";" ";" ";"2012";2348
" ";" ";" ";"2013";2468
" ";" ";" ";"2014";2752
" ";" ";"70-74 let"
" ";" ";" ";"2010";2412
" ";" ";" ";"2011";2538
" ";" ";" ";"2012";2587
" ";" ";" ";"2013";2604
" ";" ";" ";"2014";2514
" ";" ";"75-79 let"
" ";" ";" ";"2010";1766
" ";" ";" ";"2011";1738
" ";" ";" ";"2012";1768
" ";" ";" ";"2013";1810
" ";" ";" ";"2014";1915
" ";" ";"80-84 let"
" ";" ";" ";"2010";1015
" ";" ";" ";"2011";1149
" ";" ";" ";"2012";1218
" ";" ";" ";"2013";1240
" ";" ";" ";"2014";1217
" ";" ";"85-89 let"
" ";" ";" ";"2010";496
" ";" ";" ";"2011";477
" ";" ";" ";"2012";507
" ";" ";" ";"2013";531
" ";" ";" ";"2014";542
" ";" ";"90-94 let"
" ";" ";" ";"2010";80
" ";" ";" ";"2011";116
" ";" ";" ";"2012";133
" ";" ";" ";"2013";147
" ";" ";" ";"2014";183
" ";" ";"95-99 let"
" ";" ";" ";"2010";30
" ";" ";" ";"2011";28
" ";" ";" ";"2012";19
" ";" ";" ";"2013";21
" ";" ";" ";"2014";14
" ";" ";"100 + let"
" ";" ";" ";"2010";4
" ";" ";" ";"2011";3
" ";" ";" ";"2012";5
" ";" ";" ";"2013";3
" ";" ";" ";"2014";5
"Ženske"
" ";"Pomurska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";2596
" ";" ";" ";"2011";2569
" ";" ";" ";"2012";2595
" ";" ";" ";"2013";2593
" ";" ";" ";"2014";2514
" ";" ";"5-9 let"
" ";" ";" ";"2010";2539
" ";" ";" ";"2011";2529
" ";" ";" ";"2012";2522
" ";" ";" ";"2013";2520
" ";" ";" ";"2014";2553
" ";" ";"10-14 let"
" ";" ";" ";"2010";2754
" ";" ";" ";"2011";2660
" ";" ";" ";"2012";2564
" ";" ";" ";"2013";2486
" ";" ";" ";"2014";2489
" ";" ";"15-19 let"
" ";" ";" ";"2010";2916
" ";" ";" ";"2011";2906
" ";" ";" ";"2012";2792
" ";" ";" ";"2013";2705
" ";" ";" ";"2014";2590
" ";" ";"20-24 let"
" ";" ";" ";"2010";3043
" ";" ";" ";"2011";2899
" ";" ";" ";"2012";2862
" ";" ";" ";"2013";2594
" ";" ";" ";"2014";2371
" ";" ";"25-29 let"
" ";" ";" ";"2010";4051
" ";" ";" ";"2011";3936
" ";" ";" ";"2012";3773
" ";" ";" ";"2013";3684
" ";" ";" ";"2014";3548
" ";" ";"30-34 let"
" ";" ";" ";"2010";4421
" ";" ";" ";"2011";4296
" ";" ";" ";"2012";4263
" ";" ";" ";"2013";4136
" ";" ";" ";"2014";4073
" ";" ";"35-39 let"
" ";" ";" ";"2010";4391
" ";" ";" ";"2011";4469
" ";" ";" ";"2012";4446
" ";" ";" ";"2013";4420
" ";" ";" ";"2014";4294
" ";" ";"40-44 let"
" ";" ";" ";"2010";4417
" ";" ";" ";"2011";4317
" ";" ";" ";"2012";4331
" ";" ";" ";"2013";4227
" ";" ";" ";"2014";4241
" ";" ";"45-49 let"
" ";" ";" ";"2010";4388
" ";" ";" ";"2011";4395
" ";" ";" ";"2012";4379
" ";" ";" ";"2013";4396
" ";" ";" ";"2014";4400
" ";" ";"50-54 let"
" ";" ";" ";"2010";4588
" ";" ";" ";"2011";4551
" ";" ";" ";"2012";4461
" ";" ";" ";"2013";4385
" ";" ";" ";"2014";4317
" ";" ";"55-59 let"
" ";" ";" ";"2010";4629
" ";" ";" ";"2011";4630
" ";" ";" ";"2012";4696
" ";" ";" ";"2013";4638
" ";" ";" ";"2014";4581
" ";" ";"60-64 let"
" ";" ";" ";"2010";3525
" ";" ";" ";"2011";3878
" ";" ";" ";"2012";4146
" ";" ";" ";"2013";4280
" ";" ";" ";"2014";4436
" ";" ";"65-69 let"
" ";" ";" ";"2010";3444
" ";" ";" ";"2011";3360
" ";" ";" ";"2012";3319
" ";" ";" ";"2013";3329
" ";" ";" ";"2014";3251
" ";" ";"70-74 let"
" ";" ";" ";"2010";2869
" ";" ";" ";"2011";2859
" ";" ";" ";"2012";2870
" ";" ";" ";"2013";2962
" ";" ";" ";"2014";3234
" ";" ";"75-79 let"
" ";" ";" ";"2010";2860
" ";" ";" ";"2011";2807
" ";" ";" ";"2012";2806
" ";" ";" ";"2013";2707
" ";" ";" ";"2014";2565
" ";" ";"80-84 let"
" ";" ";" ";"2010";2280
" ";" ";" ";"2011";2259
" ";" ";" ";"2012";2239
" ";" ";" ";"2013";2207
" ";" ";" ";"2014";2245
" ";" ";"85-89 let"
" ";" ";" ";"2010";1304
" ";" ";" ";"2011";1335
" ";" ";" ";"2012";1350
" ";" ";" ";"2013";1419
" ";" ";" ";"2014";1407
" ";" ";"90-94 let"
" ";" ";" ";"2010";251
" ";" ";" ";"2011";337
" ";" ";" ";"2012";415
" ";" ";" ";"2013";455
" ";" ";" ";"2014";501
" ";" ";"95-99 let"
" ";" ";" ";"2010";77
" ";" ";" ";"2011";76
" ";" ";" ";"2012";66
" ";" ";" ";"2013";62
" ";" ";" ";"2014";66
" ";" ";"100 + let"
" ";" ";" ";"2010";7
" ";" ";" ";"2011";12
" ";" ";" ";"2012";15
" ";" ";" ";"2013";12
" ";" ";" ";"2014";13
" ";"Podravska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";7156
" ";" ";" ";"2011";7289
" ";" ";" ";"2012";7411
" ";" ";" ";"2013";7540
" ";" ";" ";"2014";7399
" ";" ";"5-9 let"
" ";" ";" ";"2010";6469
" ";" ";" ";"2011";6515
" ";" ";" ";"2012";6646
" ";" ";" ";"2013";6706
" ";" ";" ";"2014";6974
" ";" ";"10-14 let"
" ";" ";" ";"2010";6813
" ";" ";" ";"2011";6710
" ";" ";" ";"2012";6520
" ";" ";" ";"2013";6472
" ";" ";" ";"2014";6453
" ";" ";"15-19 let"
" ";" ";" ";"2010";7854
" ";" ";" ";"2011";7753
" ";" ";" ";"2012";7578
" ";" ";" ";"2013";7392
" ";" ";" ";"2014";7302
" ";" ";"20-24 let"
" ";" ";" ";"2010";10114
" ";" ";" ";"2011";9712
" ";" ";" ";"2012";9658
" ";" ";" ";"2013";9333
" ";" ";" ";"2014";8941
" ";" ";"25-29 let"
" ";" ";" ";"2010";11002
" ";" ";" ";"2011";10813
" ";" ";" ";"2012";10383
" ";" ";" ";"2013";10088
" ";" ";" ";"2014";9989
" ";" ";"30-34 let"
" ";" ";" ";"2010";11377
" ";" ";" ";"2011";11416
" ";" ";" ";"2012";11348
" ";" ";" ";"2013";11285
" ";" ";" ";"2014";11069
" ";" ";"35-39 let"
" ";" ";" ";"2010";11429
" ";" ";" ";"2011";11346
" ";" ";" ";"2012";11404
" ";" ";" ";"2013";11325
" ";" ";" ";"2014";11247
" ";" ";"40-44 let"
" ";" ";" ";"2010";12174
" ";" ";" ";"2011";11881
" ";" ";" ";"2012";11685
" ";" ";" ";"2013";11367
" ";" ";" ";"2014";11297
" ";" ";"45-49 let"
" ";" ";" ";"2010";12225
" ";" ";" ";"2011";12347
" ";" ";" ";"2012";12285
" ";" ";" ";"2013";12255
" ";" ";" ";"2014";12186
" ";" ";"50-54 let"
" ";" ";" ";"2010";11962
" ";" ";" ";"2011";11916
" ";" ";" ";"2012";11909
" ";" ";" ";"2013";11993
" ";" ";" ";"2014";12050
" ";" ";"55-59 let"
" ";" ";" ";"2010";11801
" ";" ";" ";"2011";11907
" ";" ";" ";"2012";12090
" ";" ";" ";"2013";11973
" ";" ";" ";"2014";11767
" ";" ";"60-64 let"
" ";" ";" ";"2010";9359
" ";" ";" ";"2011";10073
" ";" ";" ";"2012";10618
" ";" ";" ";"2013";10984
" ";" ";" ";"2014";11180
" ";" ";"65-69 let"
" ";" ";" ";"2010";9444
" ";" ";" ";"2011";9192
" ";" ";" ";"2012";9094
" ";" ";" ";"2013";8843
" ";" ";" ";"2014";8746
" ";" ";"70-74 let"
" ";" ";" ";"2010";7920
" ";" ";" ";"2011";7900
" ";" ";" ";"2012";7887
" ";" ";" ";"2013";8241
" ";" ";" ";"2014";8692
" ";" ";"75-79 let"
" ";" ";" ";"2010";7417
" ";" ";" ";"2011";7348
" ";" ";" ";"2012";7348
" ";" ";" ";"2013";7212
" ";" ";" ";"2014";7088
" ";" ";"80-84 let"
" ";" ";" ";"2010";5426
" ";" ";" ";"2011";5550
" ";" ";" ";"2012";5674
" ";" ";" ";"2013";5775
" ";" ";" ";"2014";5852
" ";" ";"85-89 let"
" ";" ";" ";"2010";2924
" ";" ";" ";"2011";3097
" ";" ";" ";"2012";3233
" ";" ";" ";"2013";3349
" ";" ";" ";"2014";3434
" ";" ";"90-94 let"
" ";" ";" ";"2010";634
" ";" ";" ";"2011";729
" ";" ";" ";"2012";910
" ";" ";" ";"2013";1060
" ";" ";" ";"2014";1216
" ";" ";"95-99 let"
" ";" ";" ";"2010";194
" ";" ";" ";"2011";197
" ";" ";" ";"2012";165
" ";" ";" ";"2013";162
" ";" ";" ";"2014";145
" ";" ";"100 + let"
" ";" ";" ";"2010";27
" ";" ";" ";"2011";22
" ";" ";" ";"2012";25
" ";" ";" ";"2013";14
" ";" ";" ";"2014";16
" ";"Koroška"
" ";" ";"0-4 let"
" ";" ";" ";"2010";1688
" ";" ";" ";"2011";1753
" ";" ";" ";"2012";1779
" ";" ";" ";"2013";1811
" ";" ";" ";"2014";1739
" ";" ";"5-9 let"
" ";" ";" ";"2010";1674
" ";" ";" ";"2011";1577
" ";" ";" ";"2012";1596
" ";" ";" ";"2013";1598
" ";" ";" ";"2014";1640
" ";" ";"10-14 let"
" ";" ";" ";"2010";1752
" ";" ";" ";"2011";1734
" ";" ";" ";"2012";1709
" ";" ";" ";"2013";1678
" ";" ";" ";"2014";1649
" ";" ";"15-19 let"
" ";" ";" ";"2010";1854
" ";" ";" ";"2011";1773
" ";" ";" ";"2012";1721
" ";" ";" ";"2013";1685
" ";" ";" ";"2014";1609
" ";" ";"20-24 let"
" ";" ";" ";"2010";1991
" ";" ";" ";"2011";1874
" ";" ";" ";"2012";1777
" ";" ";" ";"2013";1615
" ";" ";" ";"2014";1482
" ";" ";"25-29 let"
" ";" ";" ";"2010";2377
" ";" ";" ";"2011";2345
" ";" ";" ";"2012";2323
" ";" ";" ";"2013";2333
" ";" ";" ";"2014";2261
" ";" ";"30-34 let"
" ";" ";" ";"2010";2661
" ";" ";" ";"2011";2583
" ";" ";" ";"2012";2501
" ";" ";" ";"2013";2370
" ";" ";" ";"2014";2311
" ";" ";"35-39 let"
" ";" ";" ";"2010";2375
" ";" ";" ";"2011";2467
" ";" ";" ";"2012";2518
" ";" ";" ";"2013";2558
" ";" ";" ";"2014";2518
" ";" ";"40-44 let"
" ";" ";" ";"2010";2805
" ";" ";" ";"2011";2662
" ";" ";" ";"2012";2559
" ";" ";" ";"2013";2452
" ";" ";" ";"2014";2411
" ";" ";"45-49 let"
" ";" ";" ";"2010";2810
" ";" ";" ";"2011";2831
" ";" ";" ";"2012";2819
" ";" ";" ";"2013";2826
" ";" ";" ";"2014";2801
" ";" ";"50-54 let"
" ";" ";" ";"2010";2816
" ";" ";" ";"2011";2789
" ";" ";" ";"2012";2803
" ";" ";" ";"2013";2754
" ";" ";" ";"2014";2727
" ";" ";"55-59 let"
" ";" ";" ";"2010";2570
" ";" ";" ";"2011";2663
" ";" ";" ";"2012";2779
" ";" ";" ";"2013";2832
" ";" ";" ";"2014";2814
" ";" ";"60-64 let"
" ";" ";" ";"2010";1905
" ";" ";" ";"2011";2030
" ";" ";" ";"2012";2090
" ";" ";" ";"2013";2210
" ";" ";" ";"2014";2364
" ";" ";"65-69 let"
" ";" ";" ";"2010";1991
" ";" ";" ";"2011";1899
" ";" ";" ";"2012";1911
" ";" ";" ";"2013";1879
" ";" ";" ";"2014";1806
" ";" ";"70-74 let"
" ";" ";" ";"2010";1647
" ";" ";" ";"2011";1663
" ";" ";" ";"2012";1662
" ";" ";" ";"2013";1753
" ";" ";" ";"2014";1852
" ";" ";"75-79 let"
" ";" ";" ";"2010";1553
" ";" ";" ";"2011";1555
" ";" ";" ";"2012";1535
" ";" ";" ";"2013";1501
" ";" ";" ";"2014";1486
" ";" ";"80-84 let"
" ";" ";" ";"2010";1061
" ";" ";" ";"2011";1112
" ";" ";" ";"2012";1168
" ";" ";" ";"2013";1195
" ";" ";" ";"2014";1223
" ";" ";"85-89 let"
" ";" ";" ";"2010";554
" ";" ";" ";"2011";583
" ";" ";" ";"2012";583
" ";" ";" ";"2013";604
" ";" ";" ";"2014";639
" ";" ";"90-94 let"
" ";" ";" ";"2010";135
" ";" ";" ";"2011";157
" ";" ";" ";"2012";184
" ";" ";" ";"2013";207
" ";" ";" ";"2014";232
" ";" ";"95-99 let"
" ";" ";" ";"2010";39
" ";" ";" ";"2011";36
" ";" ";" ";"2012";31
" ";" ";" ";"2013";33
" ";" ";" ";"2014";32
" ";" ";"100 + let"
" ";" ";" ";"2010";3
" ";" ";" ";"2011";7
" ";" ";" ";"2012";3
" ";" ";" ";"2013";1
" ";" ";" ";"2014";3
" ";"Savinjska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";6264
" ";" ";" ";"2011";6542
